locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
STM0445,yajG,NC_003197.2,500120,500760,-,500710,501059
STM0446,bolA,NC_003197.2,500990,501319,+,500690,501039
STM0447,tig,NC_003197.2,501655,502964,+,501355,501704
STM0448,clpP,NC_003197.2,503199,503834,+,502899,503248
STM0449,clpX,NC_003197.2,504073,505357,+,503773,504122
STM0450,lon,NC_003197.2,505532,507897,+,505232,505581
STM0451,hupB,NC_003197.2,508058,508378,+,507758,508107
STM0452,cypD,NC_003197.2,508651,510540,+,508351,508700
STM0453,ybaV,NC_003197.2,510676,511064,+,510376,510725
STM0454,ybaW,NC_003197.2,511154,511566,+,510854,511203
STM0455,ybaX,NC_003197.2,511672,512377,-,512327,512676
STM0456,ybaE,NC_003197.2,512432,514142,-,514092,514441
STM0457,cof,NC_003197.2,514221,515051,+,513921,514270
STM0458,STM0458,NC_003197.2,515101,516161,-,516111,516460
STM0459,ybaO,NC_003197.2,516258,516727,+,515958,516307
STM0460,mdlA,NC_003197.2,516755,518540,+,516455,516804
STM0461,mdlB,NC_003197.2,518520,520314,+,518220,518569
STM0462,glnK,NC_003197.2,520515,520865,+,520215,520564
STM0463,amtB,NC_003197.2,520883,522183,+,520583,520932
STM0464,tesB,NC_003197.2,522283,523156,-,523106,523455
STM0465,ybaY,NC_003197.2,523346,523927,+,523046,523395
STM0466,ybaZ,NC_003197.2,523960,524359,-,524309,524658
STM0467,ffs,NC_003197.2,524427,524542,+,524127,524476
STM0468,ylaB,NC_003197.2,524580,526142,-,526092,526441
STM0469,rpmE2,NC_003197.2,526346,526615,+,526046,526395
STM0470,rpmJ2,NC_003197.2,526616,526761,+,526316,526665
STM0471,ylaC,NC_003197.2,526817,527297,-,527247,527596
STM0472,maa,NC_003197.2,527404,527969,-,527919,528268
STM0473,hha,NC_003197.2,528134,528364,-,528314,528663
STM0474,ybaJ,NC_003197.2,528380,528767,-,528717,529066
STM0475,acrB,NC_003197.2,529250,532415,-,532365,532714
STM0476,acrA,NC_003197.2,532422,533626,-,533576,533925
STM0477,acrR,NC_003197.2,533757,534410,+,533457,533806
STM0478,aefA,NC_003197.2,534529,537891,+,534229,534578
STM0479,STM0479,NC_003197.2,537933,538874,-,538824,539173
STM0480,ybaM,NC_003197.2,538938,539116,-,539066,539415
STM0481,priC,NC_003197.2,539119,539634,-,539584,539933
STM0482,ybaN,NC_003197.2,539715,540092,+,539415,539764
STM0483,apt,NC_003197.2,540232,540796,+,539932,540281
STM0484,dnaX,NC_003197.2,540910,542838,+,540610,540959
STM0485,ybaB,NC_003197.2,542874,543213,+,542574,542923
STM0486,recR,NC_003197.2,543199,543818,+,542899,543248
STM0487,htpG,NC_003197.2,543905,545803,+,543605,543954
STM0488,adk,NC_003197.2,546029,546688,+,545729,546078
STM0489,hemH,NC_003197.2,546908,547879,+,546608,546957
STM0490,aes,NC_003197.2,547876,548859,-,548809,549158
STM0491,gsk,NC_003197.2,549000,550304,+,548700,549049
STM0492,ybaL,NC_003197.2,550353,552040,-,551990,552339
STM0493,fsr,NC_003197.2,552244,553464,-,553414,553763
STM0494,ushA,NC_003197.2,553624,555289,+,553324,553673
STM0495,ybaK,NC_003197.2,555406,555895,-,555845,556194
STM0496,ybaP,NC_003197.2,556087,556893,-,556843,557192
STM0497,STM0497,NC_003197.2,556967,557800,-,557750,558099
STM0498,copA,NC_003197.2,557948,560463,-,560413,560762
STM0499,cueR,NC_003197.2,560548,560975,+,560248,560597
STM0500,ybbJ,NC_003197.2,560976,561440,-,561390,561739
STM0501,ybbK,NC_003197.2,561425,562356,-,562306,562655
STM0502,ybbL,NC_003197.2,562474,563166,+,562174,562523
STM0503,ybbM,NC_003197.2,563140,563932,+,562840,563189
STM0504,ybbN,NC_003197.2,564018,564872,-,564822,565171
STM0505,ybbO,NC_003197.2,564932,565713,-,565663,566012
STM0506,tesA,NC_003197.2,565857,566488,-,566438,566787
STM0507,ybbA,NC_003197.2,566430,567128,+,566130,566479
STM0508,ybbP,NC_003197.2,567114,569539,+,566814,567163
STM0509,STM0509,NC_003197.2,569718,570858,+,569418,569767
STM0510,sfbA,NC_003197.2,571109,571945,+,570809,571158
STM0511,sfbB,NC_003197.2,571975,572998,+,571675,572024
STM0512,sfbC,NC_003197.2,572984,573650,+,572684,573033
STM0513,ybbB,NC_003197.2,573689,574801,-,574751,575100
STM0514,ybbS,NC_003197.2,574853,575795,-,575745,576094
STM0515,allA,NC_003197.2,575994,576488,+,575694,576043
STM0516,allR,NC_003197.2,576550,577385,+,576250,576599
STM0517,gcl,NC_003197.2,577456,579251,+,577156,577505
STM0518,gip,NC_003197.2,579254,580040,+,578954,579303
STM0519,glxR,NC_003197.2,580131,581019,+,579831,580180
STM0520,STM0520,NC_003197.2,581079,582332,+,580779,581128
STM0521,ybbV,NC_003197.2,582408,582662,+,582108,582457
STM0522,allP,NC_003197.2,582569,583882,+,582269,582618
STM0523,allB,NC_003197.2,583949,585322,+,583649,583998
STM0524,ybbY,NC_003197.2,585370,586679,+,585070,585419
STM0525,glxK,NC_003197.2,586691,587850,+,586391,586740
STM0526,ylbA,NC_003197.2,587930,588727,-,588677,589026
STM0527,allC,NC_003197.2,588726,589973,-,589923,590272
STM0528,allD,NC_003197.2,589983,591043,-,590993,591342
STM0529,fdrA,NC_003197.2,591352,593027,+,591052,591401
STM0530,ylbE,NC_003197.2,593026,594296,+,592726,593075
STM0531,ylbF,NC_003197.2,594308,595117,+,594008,594357
STM0532,arcC,NC_003197.2,595110,596014,+,594810,595159
STM0533,purK,NC_003197.2,596055,597134,-,597084,597433
STM0534,purE,NC_003197.2,597119,597717,-,597667,598016
STM0535,lpxH,NC_003197.2,597746,598468,-,598418,598767
STM0536,ppiB,NC_003197.2,598471,598977,-,598927,599276
STM0537,cysS,NC_003197.2,599126,600523,+,598826,599175
STM0538,STM0538,NC_003197.2,600567,601395,-,601345,601694
STM0539,STM0539,NC_003197.2,601388,601832,-,601782,602131
STM0540,ybcI,NC_003197.2,601818,602363,-,602313,602662
STM0541,ybcJ,NC_003197.2,602491,602715,-,602665,603014
STM0542,folD,NC_003197.2,602705,603588,-,603538,603887
STM0543,fimA,NC_003197.2,604107,604675,+,603807,604156
STM0544,fimI,NC_003197.2,604747,605284,+,604447,604796
STM0545,fimC,NC_003197.2,605313,606020,+,605013,605362
STM0546,fimD,NC_003197.2,606039,608663,+,605739,606088
STM0547,fimH,NC_003197.2,608664,609685,+,608364,608713
STM0548,fimF,NC_003197.2,609684,610213,+,609384,609733
STM0549,fimZ,NC_003197.2,610259,610904,-,610854,611203
STM0550,fimY,NC_003197.2,611495,612223,-,612173,612522
STM0551,STM0551,NC_003197.2,612236,612555,-,612505,612854
STM0552,fimW,NC_003197.2,612709,613311,-,613261,613610
STM0553,argU,NC_003197.2,613570,613643,+,613270,613619
STM0554,STM0554,NC_003197.2,613596,613797,-,613747,614096
STM0556,STM0556,NC_003197.2,614202,614427,-,614377,614726
STM0557,STM0557,NC_003197.2,614807,616459,-,616409,616758
STM0558,yfdH,NC_003197.2,616440,617378,-,617328,617677
STM0559,rfbI,NC_003197.2,617363,617725,-,617675,618024
STM0561,STM0561,NC_003197.2,618593,618927,-,618877,619226
STM0562,STM0562,NC_003197.2,619026,619210,+,618726,619075
STM0563,STM0563,NC_003197.2,619261,620126,-,620076,620425
STM0564,STM0564,NC_003197.2,620318,621656,+,620018,620367
STM0565,STM0565,NC_003197.2,621801,622049,+,621501,621850
STM0566,STM0566,NC_003197.2,622048,622622,+,621748,622097
STM0567,STM0567,NC_003197.2,622701,623882,-,623832,624181
STM0568,pheP,NC_003197.2,624190,625596,+,623890,624239
STM0569,ybdG,NC_003197.2,625638,626896,-,626846,627195
STM0570,apeE,NC_003197.2,627189,629166,+,626889,627238
STM0571,STM0571,NC_003197.2,629328,632062,+,629028,629377
STM0572,STM0572,NC_003197.2,632190,633188,-,633138,633487
STM0573,STM0573,NC_003197.2,633243,634290,-,634240,634589
STM0574,STM0574,NC_003197.2,634319,635181,-,635131,635480
STM0575,STM0575,NC_003197.2,635176,635926,-,635876,636225
STM0576,STM0576,NC_003197.2,635934,636410,-,636360,636709
STM0577,STM0577,NC_003197.2,636382,636838,-,636788,637137
STM0578,nfnB,NC_003197.2,637031,637695,-,637645,637994
STM0579,ybdF,NC_003197.2,637781,638160,-,638110,638459
STM0580,STM0580,NC_003197.2,638149,638735,-,638685,639034
STM0581,STM0581,NC_003197.2,639012,639360,+,638712,639061
STM0582,ybdJ,NC_003197.2,639366,639614,-,639564,639913
STM0583,ybdK,NC_003197.2,639681,640799,-,640749,641098
STM0584,entD,NC_003197.2,640811,641534,-,641484,641833
STM0585,fepA,NC_003197.2,641561,643981,-,643931,644280
STM0586,fes,NC_003197.2,643995,645219,+,643695,644044
STM0587,ybdZ,NC_003197.2,645242,645468,+,644942,645291
STM0588,entF,NC_003197.2,645454,649349,+,645154,645503
STM0589,fepE,NC_003197.2,649586,650735,+,649286,649635
STM0590,fepC,NC_003197.2,650788,651599,-,651549,651898
STM0591,fepG,NC_003197.2,651579,652584,-,652534,652883
STM0592,fepD,NC_003197.2,652568,653728,-,653678,654027
STM0593,ybdA,NC_003197.2,653675,654930,+,653375,653724
STM0594,fepB,NC_003197.2,654993,656126,-,656076,656425
STM0595,entC,NC_003197.2,656212,657433,+,655912,656261
STM0596,entE,NC_003197.2,657432,659053,+,657132,657481
STM0597,entB,NC_003197.2,659053,659924,+,658753,659102
STM0598,entA,NC_003197.2,659911,660679,+,659611,659960
STM0599,ybdB,NC_003197.2,660668,661095,+,660368,660717
STM0600,cstA,NC_003197.2,661264,663382,+,660964,661313
STM0601,ybdD,NC_003197.2,663439,663643,+,663139,663488
STM0602,ybdH,NC_003197.2,663679,664781,-,664731,665080
STM0603,ybdL,NC_003197.2,664876,666054,+,664576,664925
STM0604,ybdM,NC_003197.2,666055,666689,-,666639,666988
STM0605,ybdN,NC_003197.2,666645,667897,-,667847,668196
STM0606,ybdO,NC_003197.2,668046,668961,-,668911,669260
STM0607,dsbG,NC_003197.2,669265,670022,-,669972,670321
STM0608,ahpC,NC_003197.2,670350,671015,+,670050,670399
STM0609,ahpF,NC_003197.2,671245,672822,+,670945,671294
STM0610,STM0610,NC_003197.2,673148,673714,+,672848,673197
STM0611,STM0611,NC_003197.2,673695,675986,+,673395,673744
STM0612,STM0612,NC_003197.2,675977,676540,+,675677,676026
STM0613,STM0613,NC_003197.2,676533,677307,+,676233,676582
STM0614,ybdQ,NC_003197.2,677375,677818,-,677768,678117
STM0615,ybdR,NC_003197.2,678015,679264,+,677715,678064
STM0616,rnk,NC_003197.2,679347,679769,-,679719,680068
STM0617,rna,NC_003197.2,679992,680798,-,680748,681097
STM0618,citT,NC_003197.2,680908,682385,-,682335,682684
STM0619,citG,NC_003197.2,682409,683318,-,683268,683617
STM0620,citX,NC_003197.2,683277,683846,-,683796,684145
STM0621,citF,NC_003197.2,683832,685372,-,685322,685671
STM0622,citE,NC_003197.2,685371,686290,-,686240,686589
STM0623,citD,NC_003197.2,686276,686582,-,686532,686881
STM0624,citC,NC_003197.2,686569,687661,-,687611,687960
STM0625,dpiB,NC_003197.2,688019,689691,+,687719,688068
STM0626,dpiA,NC_003197.2,689647,690340,+,689347,689696
STM0627,dcuC,NC_003197.2,690394,691790,-,691740,692089
STM0628,pagP,NC_003197.2,692158,692730,+,691858,692207
STM0629,cspE,NC_003197.2,692906,693127,+,692606,692955
STM0630,crcB,NC_003197.2,693185,693580,-,693530,693879
STM0631,ybeM,NC_003197.2,693642,694447,+,693342,693691
STM0632,ybeC,NC_003197.2,694567,694779,+,694267,694616
STM0633,lipA,NC_003197.2,694865,695846,-,695796,696145
STM0634,ybeF,NC_003197.2,696036,697002,-,696952,697301
STM0635,lipB,NC_003197.2,697291,697872,-,697822,698171
STM0636,ybeD,NC_003197.2,698032,698306,-,698256,698605
STM0637,dacA,NC_003197.2,698404,699615,-,699565,699914
STM0638,rlpA,NC_003197.2,699755,700912,-,700862,701211
STM0639,mrdB,NC_003197.2,700911,702037,-,701987,702336
STM0640,mrdA,NC_003197.2,702026,703945,-,703895,704244
STM0641,ybeA,NC_003197.2,703958,704438,-,704388,704737
STM0642,ybeB,NC_003197.2,704429,704758,-,704708,705057
STM0643,cobC,NC_003197.2,705075,705693,-,705643,705992
STM0644,cobD,NC_003197.2,705773,706874,+,705473,705822
STM0645,nadD,NC_003197.2,706849,707499,-,707449,707798
STM0646,holA,NC_003197.2,707492,708523,-,708473,708822
STM0647,rlpB,NC_003197.2,708523,709121,-,709071,709420
STM0648,leuS,NC_003197.2,709128,711727,-,711677,712026
STM0649,STM0649,NC_003197.2,711947,712288,+,711647,711996
STM0650,STM0650,NC_003197.2,712300,713477,+,712000,712349
STM0651,STM0651,NC_003197.2,713522,714480,+,713222,713571
STM0652,STM0652,NC_003197.2,714541,716476,+,714241,714590
STM0653,ybeL,NC_003197.2,716558,717042,+,716258,716607
STM0654,ybeQ,NC_003197.2,717081,718096,-,718046,718395
STM0655,ybeR,NC_003197.2,718188,718908,+,717888,718237
STM0656,ybeS,NC_003197.2,718897,720338,+,718597,718946
STM0657,ybeU,NC_003197.2,720336,721045,+,720036,720385
STM0658,ybeV,NC_003197.2,721026,722514,+,720726,721075
STM0659,hscC,NC_003197.2,722536,724215,-,724165,724514
STM0660,STM0660,NC_003197.2,724291,725535,-,725485,725834
STM0661,ybeK,NC_003197.2,725561,726507,-,726457,726806
STM0662,gltL,NC_003197.2,726613,727350,-,727300,727649
STM0663,gltK,NC_003197.2,727338,728026,-,727976,728325
STM0664,gltJ,NC_003197.2,728012,728765,-,728715,729064
STM0665,gltI,NC_003197.2,728912,729847,-,729797,730146
STM0666,lnt,NC_003197.2,730175,731724,-,731674,732023
STM0667,ybeX,NC_003197.2,731733,732629,-,732579,732928
STM0668,ybeY,NC_003197.2,732769,733259,-,733209,733558
STM0669,phoL,NC_003197.2,733239,734331,-,734281,734630
STM0670,miaB,NC_003197.2,734490,735914,-,735864,736213
STM0671,ubiF,NC_003197.2,736044,737233,+,735744,736093
STM0672,STM0672,NC_003197.2,737300,737878,-,737828,738177
STM0673,glnX,NC_003197.2,738014,738085,-,738035,738384
STM0674,glnV,NC_003197.2,738132,738203,-,738153,738502
STM0675,metU,NC_003197.2,738253,738326,-,738276,738625
STM0676,glnW,NC_003197.2,738345,738416,-,738366,738715
STM0677,glnU,NC_003197.2,738455,738526,-,738476,738825
STM0678,leuW,NC_003197.2,738553,738634,-,738584,738933
STM0679,metT,NC_003197.2,738646,738719,-,738669,739018
STM0680,asnB,NC_003197.2,738942,740618,-,740568,740917
STM0681,nagD,NC_003197.2,740896,741659,-,741609,741958
STM0682,nagC,NC_003197.2,741695,742921,-,742871,743220
STM0683,nagA,NC_003197.2,742920,744086,-,744036,744385
STM0684,nagB,NC_003197.2,744134,745013,-,744963,745312
STM0685,nagE,NC_003197.2,745168,747213,+,744868,745217
STM0686,glnS,NC_003197.2,747412,749091,+,747112,747461
STM0687,ybfM,NC_003197.2,749525,750943,+,749225,749574
STM0688,ybfN,NC_003197.2,750981,751325,+,750681,751030
STM0689,citA,NC_003197.2,751374,752685,-,752635,752984
STM0690,citB,NC_003197.2,752729,753875,-,753825,754174
STM0691,STM0691,NC_003197.2,753855,755263,-,755213,755562
STM0692,STM0692,NC_003197.2,755356,756295,-,756245,756594
STM0693,fur,NC_003197.2,756397,757003,-,756953,757302
STM0694,fldA,NC_003197.2,757131,757676,-,757626,757975
STM0695,ybfE,NC_003197.2,757812,758122,-,758072,758421
STM0696,ybfF,NC_003197.2,758239,759009,-,758959,759308
STM0697,seqA,NC_003197.2,759184,759736,+,758884,759233
STM0698,pgm,NC_003197.2,759749,761401,+,759449,759798
STM0699,STM0699,NC_003197.2,761516,762001,-,761951,762300
STM0700,potE,NC_003197.2,762066,763399,-,763349,763698
STM0701,speF,NC_003197.2,763382,765590,-,765540,765889
STM0702,kdpE,NC_003197.2,766342,767027,-,766977,767326
STM0703,kdpD,NC_003197.2,767016,769717,-,769667,770016
STM0704,kdpC,NC_003197.2,769697,770291,-,770241,770590
STM0705,kdpB,NC_003197.2,770290,772353,-,772303,772652
STM0706,kdpA,NC_003197.2,772359,774130,-,774080,774429
STM0707,STM0707,NC_003197.2,774038,774134,-,774084,774433
STM0708,ybfA,NC_003197.2,774450,774670,+,774150,774499
STM0709,phrB,NC_003197.2,774771,776202,+,774471,774820
STM0710,ybgH,NC_003197.2,776241,777733,-,777683,778032
STM0711,ybgI,NC_003197.2,778039,778794,+,777739,778088
STM0712,ybgJ,NC_003197.2,778799,779466,+,778499,778848
STM0713,ybgK,NC_003197.2,779449,780392,+,779149,779498
STM0714,ybgL,NC_003197.2,780368,781116,+,780068,780417
STM0715,STM0715,NC_003197.2,781440,781571,+,781140,781489
STM0716,STM0716,NC_003197.2,781618,782197,+,781318,781667
STM0717,STM0717,NC_003197.2,782650,782992,+,782350,782699
STM0718,STM0718,NC_003197.2,782988,783734,+,782688,783037
STM0719,STM0719,NC_003197.2,784020,785171,+,783720,784069
STM0720,STM0720,NC_003197.2,785168,786064,+,784868,785217
STM0721,STM0721,NC_003197.2,786070,787210,+,785770,786119
STM0722,STM0722,NC_003197.2,787333,788109,+,787033,787382
STM0723,STM0723,NC_003197.2,788108,788823,+,787808,788157
STM0724,STM0724,NC_003197.2,788912,790695,+,788612,788961
STM0725,STM0725,NC_003197.2,790884,791721,+,790584,790933
STM0726,STM0726,NC_003197.2,791779,793674,+,791479,791828
STM0727,STM0727,NC_003197.2,793737,793879,+,793437,793786
STM0728,nei,NC_003197.2,793916,794719,+,793616,793965
STM0729,abrB,NC_003197.2,794774,795833,-,795783,796132
STM0730,gltA,NC_003197.2,795957,797303,-,797253,797602
STM0731,STM0731,NC_003197.2,797200,797586,+,796900,797249
STM0732,sdhC,NC_003197.2,797906,798384,+,797606,797955
STM0733,sdhD,NC_003197.2,798365,798725,+,798065,798414
STM0734,sdhA,NC_003197.2,798708,800491,+,798408,798757
STM0735,sdhB,NC_003197.2,800494,801224,+,800194,800543
STM0736,sucA,NC_003197.2,801627,804549,+,801327,801676
STM0737,sucB,NC_003197.2,804553,805772,+,804253,804602
STM0738,sucC,NC_003197.2,805897,807080,+,805597,805946
STM0739,sucD,NC_003197.2,807066,807949,+,806766,807115
STM0740,cydA,NC_003197.2,809352,811100,+,809052,809401
STM0741,cydB,NC_003197.2,811103,812255,+,810803,811152
STM0742,ybgT,NC_003197.2,812263,812383,+,811963,812312
STM0743,ybgE,NC_003197.2,812505,812801,+,812205,812554
STM0744,ybgC,NC_003197.2,813018,813434,+,812718,813067
STM0745,tolQ,NC_003197.2,813417,814123,+,813117,813466
STM0746,tolR,NC_003197.2,814115,814555,+,813815,814164
STM0747,tolA,NC_003197.2,814607,815843,+,814307,814656
STM0748,tolB,NC_003197.2,815950,817259,+,815650,815999
STM0749,pal,NC_003197.2,817280,817818,+,816980,817329
STM0750,ybgF,NC_003197.2,817819,818616,+,817519,817868
STM0751,lysT,NC_003197.2,818778,818850,+,818478,818827
STM0752,valT,NC_003197.2,818985,819057,+,818685,819034
STM0753,lysW,NC_003197.2,819064,819136,+,818764,819113
STM0754,lysY,NC_003197.2,819189,819261,+,818889,819238
STM0755,lysZ,NC_003197.2,819399,819471,+,819099,819448
STM0756,nadA,NC_003197.2,820225,821279,+,819925,820274
STM0757,pnuC,NC_003197.2,821292,822023,+,820992,821341
STM0758,ybgR,NC_003197.2,822020,822971,-,822921,823270
STM0759,ybgS,NC_003197.2,823069,823467,-,823417,823766
STM0760,aroG,NC_003197.2,823653,824827,+,823353,823702
STM0761,STM0761,NC_003197.2,824921,825473,-,825423,825772
STM0762,STM0762,NC_003197.2,825481,826333,-,826283,826632
STM0763,STM0763,NC_003197.2,826495,827346,+,826195,826544
STM0764,STM0764,NC_003197.2,827347,828330,-,828280,828629
STM0765,STM0765,NC_003197.2,828574,829821,+,828274,828623
STM0766,dcoC,NC_003197.2,829871,830116,+,829571,829920
STM0768,dcoB,NC_003197.2,831914,833223,+,831614,831963
STM0769,STM0769,NC_003197.2,833335,834040,+,833035,833384
STM0770,STM0770,NC_003197.2,834420,835499,+,834120,834469
STM0771,STM0771,NC_003197.2,835495,836275,+,835195,835544
STM0772,gpmA,NC_003197.2,836366,837131,-,837081,837430
STM0773,galM,NC_003197.2,837342,838395,-,838345,838694
STM0774,galK,NC_003197.2,838376,839537,-,839487,839836
STM0775,galT,NC_003197.2,839527,840585,-,840535,840884
STM0776,galE,NC_003197.2,840584,841667,-,841617,841966
STM0777,STM0777,NC_003197.2,841823,842736,-,842686,843035
STM0778,modF,NC_003197.2,842902,844389,-,844339,844688
STM0779,modE,NC_003197.2,844445,845245,-,845195,845544
STM0780,STM0780,NC_003197.2,845350,845511,+,845050,845399
STM0781,modA,NC_003197.2,845608,846451,+,845308,845657
STM0782,modB,NC_003197.2,846432,847140,+,846132,846481
STM0783,modC,NC_003197.2,847129,848201,+,846829,847178
STM0784,ybhA,NC_003197.2,848202,849032,-,848982,849331
STM0785,ybhE,NC_003197.2,849173,850179,+,848873,849222
STM0786,ybhC,NC_003197.2,850323,851618,-,851568,851917
STM0787,hutI,NC_003197.2,851838,853067,+,851538,851887
STM0788,hutG,NC_003197.2,853057,854005,+,852757,853106
STM0789,hutC,NC_003197.2,854043,854775,+,853743,854092
STM0791,hutH,NC_003197.2,856651,858178,+,856351,856700
STM0792,ybhB,NC_003197.2,858263,858750,-,858700,859049
STM0793,bioA,NC_003197.2,858797,860137,-,860087,860436
STM0794,bioB,NC_003197.2,860127,861213,+,859827,860176
STM0795,bioF,NC_003197.2,861199,862367,+,860899,861248
STM0796,bioC,NC_003197.2,862338,863106,+,862038,862387
STM0797,bioD,NC_003197.2,863083,863785,+,862783,863132
STM0798,uvrB,NC_003197.2,864348,866457,+,864048,864397
STM0799,STM0799,NC_003197.2,866766,866939,+,866466,866815
STM0800,slrP,NC_003197.2,866940,869244,+,866640,866989
STM0801,ybhK,NC_003197.2,869336,870255,-,870205,870554
STM0802,moaA,NC_003197.2,870632,871630,+,870332,870681
STM0803,moaB,NC_003197.2,871639,872164,+,871339,871688
STM0804,moaC,NC_003197.2,872156,872652,+,871856,872205
STM0805,moaD,NC_003197.2,872632,872890,+,872332,872681
STM0806,moaE,NC_003197.2,872879,873344,+,872579,872928
STM0807,ybhL,NC_003197.2,873380,874096,+,873080,873429
STM0808,ybhM,NC_003197.2,874243,874950,+,873943,874292
STM0809,STM0809,NC_003197.2,874968,875582,+,874668,875017
STM0810,STM0810,NC_003197.2,875583,876150,+,875283,875632
STM0811,ybhN,NC_003197.2,876153,877131,-,877081,877430
STM0812,ybhO,NC_003197.2,877115,878370,-,878320,878669
STM0813,ybhP,NC_003197.2,878353,879121,-,879071,879420
STM0814,ybhQ,NC_003197.2,879231,879654,+,878931,879280
STM0815,ybhR,NC_003197.2,879616,880732,-,880682,881031
STM0816,ybhS,NC_003197.2,880838,881981,-,881931,882280
STM0817,ybhF,NC_003197.2,881961,883707,-,883657,884006
STM0818,STM0818,NC_003197.2,883690,884700,-,884650,884999
STM0819,ybiH,NC_003197.2,884685,885370,-,885320,885669
